embedding_index,image_path,filename,source_image_A_stem,source_image_B_stem,source_idx_A_in_train_bf,source_idx_B_in_train_bf
10728,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img431742_img054553.png,morphed_img431742_img054553.png,img431742,img054553,19328,2422
10729,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img431742_img282038.png,morphed_img431742_img282038.png,img431742,img282038,19328,12655
10730,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img431742_img337488.png,morphed_img431742_img337488.png,img431742,img337488,19328,15168
10731,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img431742_img496816.png,morphed_img431742_img496816.png,img431742,img496816,19328,22347
10732,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img431947_img054553.png,morphed_img431947_img054553.png,img431947,img054553,19336,2422
10733,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img431947_img282038.png,morphed_img431947_img282038.png,img431947,img282038,19336,12655
10734,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img431947_img496816.png,morphed_img431947_img496816.png,img431947,img496816,19336,22347
10735,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432146_img054553.png,morphed_img432146_img054553.png,img432146,img054553,19342,2422
10736,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432146_img099545.png,morphed_img432146_img099545.png,img432146,img099545,19342,4403
10737,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432146_img282038.png,morphed_img432146_img282038.png,img432146,img282038,19342,12655
10738,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432146_img337488.png,morphed_img432146_img337488.png,img432146,img337488,19342,15168
10739,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432146_img496816.png,morphed_img432146_img496816.png,img432146,img496816,19342,22347
10740,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432158_img054553.png,morphed_img432158_img054553.png,img432158,img054553,19343,2422
10741,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432158_img496816.png,morphed_img432158_img496816.png,img432158,img496816,19343,22347
10742,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432161_img054553.png,morphed_img432161_img054553.png,img432161,img054553,19344,2422
10743,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432161_img282038.png,morphed_img432161_img282038.png,img432161,img282038,19344,12655
10744,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432161_img337488.png,morphed_img432161_img337488.png,img432161,img337488,19344,15168
10745,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432199_img054553.png,morphed_img432199_img054553.png,img432199,img054553,19346,2422
10746,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432199_img099545.png,morphed_img432199_img099545.png,img432199,img099545,19346,4403
10747,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432199_img282038.png,morphed_img432199_img282038.png,img432199,img282038,19346,12655
10748,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432199_img337488.png,morphed_img432199_img337488.png,img432199,img337488,19346,15168
10749,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432199_img496816.png,morphed_img432199_img496816.png,img432199,img496816,19346,22347
10750,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432227_img054553.png,morphed_img432227_img054553.png,img432227,img054553,19349,2422
10751,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432227_img099545.png,morphed_img432227_img099545.png,img432227,img099545,19349,4403
10752,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432227_img337488.png,morphed_img432227_img337488.png,img432227,img337488,19349,15168
10753,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432227_img496816.png,morphed_img432227_img496816.png,img432227,img496816,19349,22347
10754,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432322_img054553.png,morphed_img432322_img054553.png,img432322,img054553,19354,2422
10755,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432322_img099545.png,morphed_img432322_img099545.png,img432322,img099545,19354,4403
10756,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432322_img282038.png,morphed_img432322_img282038.png,img432322,img282038,19354,12655
10757,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432322_img496816.png,morphed_img432322_img496816.png,img432322,img496816,19354,22347
10758,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432429_img054553.png,morphed_img432429_img054553.png,img432429,img054553,19359,2422
10759,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432429_img099545.png,morphed_img432429_img099545.png,img432429,img099545,19359,4403
10760,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432429_img282038.png,morphed_img432429_img282038.png,img432429,img282038,19359,12655
10761,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432429_img337488.png,morphed_img432429_img337488.png,img432429,img337488,19359,15168
10762,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432429_img496816.png,morphed_img432429_img496816.png,img432429,img496816,19359,22347
10763,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432452_img054553.png,morphed_img432452_img054553.png,img432452,img054553,19362,2422
10764,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432452_img099545.png,morphed_img432452_img099545.png,img432452,img099545,19362,4403
10765,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432452_img282038.png,morphed_img432452_img282038.png,img432452,img282038,19362,12655
10766,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432452_img337488.png,morphed_img432452_img337488.png,img432452,img337488,19362,15168
10767,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432452_img496816.png,morphed_img432452_img496816.png,img432452,img496816,19362,22347
10768,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432582_img054553.png,morphed_img432582_img054553.png,img432582,img054553,19368,2422
10769,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432582_img099545.png,morphed_img432582_img099545.png,img432582,img099545,19368,4403
10770,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432582_img282038.png,morphed_img432582_img282038.png,img432582,img282038,19368,12655
10771,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432902_img054553.png,morphed_img432902_img054553.png,img432902,img054553,19386,2422
10772,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432902_img282038.png,morphed_img432902_img282038.png,img432902,img282038,19386,12655
10773,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432902_img337488.png,morphed_img432902_img337488.png,img432902,img337488,19386,15168
10774,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432902_img496816.png,morphed_img432902_img496816.png,img432902,img496816,19386,22347
10775,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432928_img054553.png,morphed_img432928_img054553.png,img432928,img054553,19387,2422
10776,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432928_img099545.png,morphed_img432928_img099545.png,img432928,img099545,19387,4403
10777,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432928_img282038.png,morphed_img432928_img282038.png,img432928,img282038,19387,12655
10778,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432928_img337488.png,morphed_img432928_img337488.png,img432928,img337488,19387,15168
10779,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img432928_img496816.png,morphed_img432928_img496816.png,img432928,img496816,19387,22347
10780,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433037_img054553.png,morphed_img433037_img054553.png,img433037,img054553,19390,2422
10781,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433037_img282038.png,morphed_img433037_img282038.png,img433037,img282038,19390,12655
10782,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433236_img054553.png,morphed_img433236_img054553.png,img433236,img054553,19400,2422
10783,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433236_img099545.png,morphed_img433236_img099545.png,img433236,img099545,19400,4403
10784,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433236_img282038.png,morphed_img433236_img282038.png,img433236,img282038,19400,12655
10785,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433236_img337488.png,morphed_img433236_img337488.png,img433236,img337488,19400,15168
10786,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433236_img496816.png,morphed_img433236_img496816.png,img433236,img496816,19400,22347
10787,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433261_img054553.png,morphed_img433261_img054553.png,img433261,img054553,19403,2422
10788,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433261_img337488.png,morphed_img433261_img337488.png,img433261,img337488,19403,15168
10789,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433261_img496816.png,morphed_img433261_img496816.png,img433261,img496816,19403,22347
10790,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433446_img054553.png,morphed_img433446_img054553.png,img433446,img054553,19411,2422
10791,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433446_img282038.png,morphed_img433446_img282038.png,img433446,img282038,19411,12655
10792,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433446_img496816.png,morphed_img433446_img496816.png,img433446,img496816,19411,22347
10793,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433493_img054553.png,morphed_img433493_img054553.png,img433493,img054553,19414,2422
10794,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433493_img099545.png,morphed_img433493_img099545.png,img433493,img099545,19414,4403
10795,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433493_img282038.png,morphed_img433493_img282038.png,img433493,img282038,19414,12655
10796,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433493_img337488.png,morphed_img433493_img337488.png,img433493,img337488,19414,15168
10797,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433493_img496816.png,morphed_img433493_img496816.png,img433493,img496816,19414,22347
10798,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433504_img054553.png,morphed_img433504_img054553.png,img433504,img054553,19415,2422
10799,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433504_img282038.png,morphed_img433504_img282038.png,img433504,img282038,19415,12655
10800,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433504_img337488.png,morphed_img433504_img337488.png,img433504,img337488,19415,15168
10801,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433504_img496816.png,morphed_img433504_img496816.png,img433504,img496816,19415,22347
10802,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433745_img054553.png,morphed_img433745_img054553.png,img433745,img054553,19424,2422
10803,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433745_img099545.png,morphed_img433745_img099545.png,img433745,img099545,19424,4403
10804,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433745_img282038.png,morphed_img433745_img282038.png,img433745,img282038,19424,12655
10805,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433745_img337488.png,morphed_img433745_img337488.png,img433745,img337488,19424,15168
10806,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433745_img496816.png,morphed_img433745_img496816.png,img433745,img496816,19424,22347
10807,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433810_img282038.png,morphed_img433810_img282038.png,img433810,img282038,19428,12655
10808,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433895_img054553.png,morphed_img433895_img054553.png,img433895,img054553,19432,2422
10809,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433895_img282038.png,morphed_img433895_img282038.png,img433895,img282038,19432,12655
10810,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433895_img337488.png,morphed_img433895_img337488.png,img433895,img337488,19432,15168
10811,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img433895_img496816.png,morphed_img433895_img496816.png,img433895,img496816,19432,22347
10812,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434143_img054553.png,morphed_img434143_img054553.png,img434143,img054553,19445,2422
10813,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434143_img099545.png,morphed_img434143_img099545.png,img434143,img099545,19445,4403
10814,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434143_img282038.png,morphed_img434143_img282038.png,img434143,img282038,19445,12655
10815,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434143_img337488.png,morphed_img434143_img337488.png,img434143,img337488,19445,15168
10816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434143_img496816.png,morphed_img434143_img496816.png,img434143,img496816,19445,22347
10817,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434220_img054553.png,morphed_img434220_img054553.png,img434220,img054553,19446,2422
10818,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434348_img054553.png,morphed_img434348_img054553.png,img434348,img054553,19450,2422
10819,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434348_img099545.png,morphed_img434348_img099545.png,img434348,img099545,19450,4403
10820,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434348_img337488.png,morphed_img434348_img337488.png,img434348,img337488,19450,15168
10821,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434348_img496816.png,morphed_img434348_img496816.png,img434348,img496816,19450,22347
10822,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434357_img054553.png,morphed_img434357_img054553.png,img434357,img054553,19451,2422
10823,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434357_img099545.png,morphed_img434357_img099545.png,img434357,img099545,19451,4403
10824,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434357_img282038.png,morphed_img434357_img282038.png,img434357,img282038,19451,12655
10825,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434357_img337488.png,morphed_img434357_img337488.png,img434357,img337488,19451,15168
10826,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434357_img496816.png,morphed_img434357_img496816.png,img434357,img496816,19451,22347
10827,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434487_img054553.png,morphed_img434487_img054553.png,img434487,img054553,19454,2422
10828,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434487_img099545.png,morphed_img434487_img099545.png,img434487,img099545,19454,4403
10829,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434487_img282038.png,morphed_img434487_img282038.png,img434487,img282038,19454,12655
10830,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434487_img337488.png,morphed_img434487_img337488.png,img434487,img337488,19454,15168
10831,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434487_img496816.png,morphed_img434487_img496816.png,img434487,img496816,19454,22347
10832,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434661_img496816.png,morphed_img434661_img496816.png,img434661,img496816,19462,22347
10833,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434665_img054553.png,morphed_img434665_img054553.png,img434665,img054553,19463,2422
10834,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434665_img099545.png,morphed_img434665_img099545.png,img434665,img099545,19463,4403
10835,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434665_img282038.png,morphed_img434665_img282038.png,img434665,img282038,19463,12655
10836,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434665_img337488.png,morphed_img434665_img337488.png,img434665,img337488,19463,15168
10837,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434665_img496816.png,morphed_img434665_img496816.png,img434665,img496816,19463,22347
10838,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434824_img054553.png,morphed_img434824_img054553.png,img434824,img054553,19471,2422
10839,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434824_img099545.png,morphed_img434824_img099545.png,img434824,img099545,19471,4403
10840,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img434824_img282038.png,morphed_img434824_img282038.png,img434824,img282038,19471,12655
