embedding_index,filename,image_path,identity_id,label,split,images_per_identity
4492,158258.png,/nas-ctm01/datasets/public/celeba/158258.png,6042,105,train,29
4493,158282.png,/nas-ctm01/datasets/public/celeba/158282.png,5394,88,train,30
4494,158360.png,/nas-ctm01/datasets/public/celeba/158360.png,6355,118,train,30
4495,158401.png,/nas-ctm01/datasets/public/celeba/158401.png,6355,118,train,30
4496,158412.png,/nas-ctm01/datasets/public/celeba/158412.png,8457,160,train,25
4497,158486.png,/nas-ctm01/datasets/public/celeba/158486.png,8946,172,train,30
4498,158511.png,/nas-ctm01/datasets/public/celeba/158511.png,4819,74,test,27
4499,158513.png,/nas-ctm01/datasets/public/celeba/158513.png,6355,118,test,30
4500,158557.png,/nas-ctm01/datasets/public/celeba/158557.png,8454,159,test,30
4501,158609.png,/nas-ctm01/datasets/public/celeba/158609.png,9056,174,train,27
4502,158646.png,/nas-ctm01/datasets/public/celeba/158646.png,9290,183,train,30
4503,158663.png,/nas-ctm01/datasets/public/celeba/158663.png,6420,121,train,30
4504,158671.png,/nas-ctm01/datasets/public/celeba/158671.png,6928,135,train,30
4505,158688.png,/nas-ctm01/datasets/public/celeba/158688.png,2225,30,train,30
4506,158753.png,/nas-ctm01/datasets/public/celeba/158753.png,534,2,train,30
4507,158758.png,/nas-ctm01/datasets/public/celeba/158758.png,9184,179,train,30
4508,158772.png,/nas-ctm01/datasets/public/celeba/158772.png,2334,36,train,30
4509,158775.png,/nas-ctm01/datasets/public/celeba/158775.png,6337,115,test,29
4510,158785.png,/nas-ctm01/datasets/public/celeba/158785.png,8702,164,train,30
4511,158805.png,/nas-ctm01/datasets/public/celeba/158805.png,9091,176,train,30
4512,158980.png,/nas-ctm01/datasets/public/celeba/158980.png,9678,184,train,30
4513,159037.png,/nas-ctm01/datasets/public/celeba/159037.png,10060,192,train,29
4514,159056.png,/nas-ctm01/datasets/public/celeba/159056.png,6928,135,train,30
4515,159065.png,/nas-ctm01/datasets/public/celeba/159065.png,9915,190,train,30
4516,159070.png,/nas-ctm01/datasets/public/celeba/159070.png,3022,44,train,30
4517,159104.png,/nas-ctm01/datasets/public/celeba/159104.png,4672,71,train,30
4518,159136.png,/nas-ctm01/datasets/public/celeba/159136.png,3022,44,train,30
4519,159180.png,/nas-ctm01/datasets/public/celeba/159180.png,6921,134,val,26
4520,159197.png,/nas-ctm01/datasets/public/celeba/159197.png,5473,90,train,30
4521,159290.png,/nas-ctm01/datasets/public/celeba/159290.png,1422,11,train,30
4522,159319.png,/nas-ctm01/datasets/public/celeba/159319.png,9790,188,train,30
4523,159346.png,/nas-ctm01/datasets/public/celeba/159346.png,1422,11,train,30
4524,159352.png,/nas-ctm01/datasets/public/celeba/159352.png,4951,79,train,30
4525,159363.png,/nas-ctm01/datasets/public/celeba/159363.png,8448,158,train,30
4526,159454.png,/nas-ctm01/datasets/public/celeba/159454.png,3386,49,val,28
4527,159488.png,/nas-ctm01/datasets/public/celeba/159488.png,6803,128,train,29
4528,159530.png,/nas-ctm01/datasets/public/celeba/159530.png,9678,184,train,30
4529,159559.png,/nas-ctm01/datasets/public/celeba/159559.png,2055,24,train,30
4530,159586.png,/nas-ctm01/datasets/public/celeba/159586.png,661,3,train,30
4531,159589.png,/nas-ctm01/datasets/public/celeba/159589.png,9056,174,train,27
4532,159598.png,/nas-ctm01/datasets/public/celeba/159598.png,3022,44,train,30
4533,159607.png,/nas-ctm01/datasets/public/celeba/159607.png,7138,139,train,29
4534,159626.png,/nas-ctm01/datasets/public/celeba/159626.png,4439,64,train,30
4535,159692.png,/nas-ctm01/datasets/public/celeba/159692.png,8454,159,train,30
4536,159703.png,/nas-ctm01/datasets/public/celeba/159703.png,9789,187,train,30
4537,159760.png,/nas-ctm01/datasets/public/celeba/159760.png,5704,97,train,27
4538,159824.png,/nas-ctm01/datasets/public/celeba/159824.png,3600,51,train,30
4539,159842.png,/nas-ctm01/datasets/public/celeba/159842.png,6997,136,train,28
4540,159949.png,/nas-ctm01/datasets/public/celeba/159949.png,2805,40,train,30
4541,159980.png,/nas-ctm01/datasets/public/celeba/159980.png,1448,12,train,25
4542,160028.png,/nas-ctm01/datasets/public/celeba/160028.png,3896,54,train,29
4543,160045.png,/nas-ctm01/datasets/public/celeba/160045.png,95,0,train,30
4544,160065.png,/nas-ctm01/datasets/public/celeba/160065.png,5182,84,val,29
4545,160110.png,/nas-ctm01/datasets/public/celeba/160110.png,5046,81,train,30
4546,160119.png,/nas-ctm01/datasets/public/celeba/160119.png,6365,119,train,30
4547,160133.png,/nas-ctm01/datasets/public/celeba/160133.png,6844,129,val,30
4548,160136.png,/nas-ctm01/datasets/public/celeba/160136.png,8208,155,train,29
4549,160158.png,/nas-ctm01/datasets/public/celeba/160158.png,6921,134,train,26
4550,160167.png,/nas-ctm01/datasets/public/celeba/160167.png,1422,11,train,30
4551,160201.png,/nas-ctm01/datasets/public/celeba/160201.png,10060,192,train,29
4552,160218.png,/nas-ctm01/datasets/public/celeba/160218.png,4268,59,train,30
4553,160222.png,/nas-ctm01/datasets/public/celeba/160222.png,2066,25,train,30
4554,160236.png,/nas-ctm01/datasets/public/celeba/160236.png,4951,79,train,30
4555,160343.png,/nas-ctm01/datasets/public/celeba/160343.png,894,4,train,30
4556,160460.png,/nas-ctm01/datasets/public/celeba/160460.png,8454,159,train,30
4557,160480.png,/nas-ctm01/datasets/public/celeba/160480.png,289,1,train,30
4558,160522.png,/nas-ctm01/datasets/public/celeba/160522.png,6386,120,train,29
4559,160534.png,/nas-ctm01/datasets/public/celeba/160534.png,8247,156,train,29
4560,160578.png,/nas-ctm01/datasets/public/celeba/160578.png,5911,103,train,29
4561,160585.png,/nas-ctm01/datasets/public/celeba/160585.png,6860,131,train,30
4562,160643.png,/nas-ctm01/datasets/public/celeba/160643.png,6079,108,train,30
4563,160649.png,/nas-ctm01/datasets/public/celeba/160649.png,6354,117,train,30
4564,160671.png,/nas-ctm01/datasets/public/celeba/160671.png,5786,100,train,25
4565,160699.png,/nas-ctm01/datasets/public/celeba/160699.png,9184,179,train,30
4566,160741.png,/nas-ctm01/datasets/public/celeba/160741.png,3941,56,train,30
4567,160748.png,/nas-ctm01/datasets/public/celeba/160748.png,9678,184,train,30
4568,160752.png,/nas-ctm01/datasets/public/celeba/160752.png,6719,126,train,29
4569,160809.png,/nas-ctm01/datasets/public/celeba/160809.png,1422,11,val,30
4570,160851.png,/nas-ctm01/datasets/public/celeba/160851.png,1657,18,train,30
4571,160862.png,/nas-ctm01/datasets/public/celeba/160862.png,2066,25,val,30
4572,160879.png,/nas-ctm01/datasets/public/celeba/160879.png,2236,31,train,29
4573,160893.png,/nas-ctm01/datasets/public/celeba/160893.png,8448,158,test,30
4574,160912.png,/nas-ctm01/datasets/public/celeba/160912.png,6877,133,train,26
4575,160923.png,/nas-ctm01/datasets/public/celeba/160923.png,8195,154,train,29
4576,160938.png,/nas-ctm01/datasets/public/celeba/160938.png,9056,174,train,27
4577,160955.png,/nas-ctm01/datasets/public/celeba/160955.png,3569,50,train,29
4578,160957.png,/nas-ctm01/datasets/public/celeba/160957.png,2643,38,val,29
4579,160965.png,/nas-ctm01/datasets/public/celeba/160965.png,10085,193,train,26
4580,160974.png,/nas-ctm01/datasets/public/celeba/160974.png,2245,32,train,30
4581,160982.png,/nas-ctm01/datasets/public/celeba/160982.png,3600,51,train,30
4582,161142.png,/nas-ctm01/datasets/public/celeba/161142.png,5473,90,train,30
4583,161154.png,/nas-ctm01/datasets/public/celeba/161154.png,5489,93,train,30
4584,161205.png,/nas-ctm01/datasets/public/celeba/161205.png,5951,104,train,25
4585,161212.png,/nas-ctm01/datasets/public/celeba/161212.png,1467,13,train,30
4586,161241.png,/nas-ctm01/datasets/public/celeba/161241.png,6851,130,train,30
4587,161268.png,/nas-ctm01/datasets/public/celeba/161268.png,2158,27,train,29
4588,161282.png,/nas-ctm01/datasets/public/celeba/161282.png,4157,58,train,30
4589,161319.png,/nas-ctm01/datasets/public/celeba/161319.png,3569,50,train,29
4590,161375.png,/nas-ctm01/datasets/public/celeba/161375.png,1946,20,train,30
4591,161401.png,/nas-ctm01/datasets/public/celeba/161401.png,6682,124,train,28
4592,161426.png,/nas-ctm01/datasets/public/celeba/161426.png,9810,189,train,28
4593,161470.png,/nas-ctm01/datasets/public/celeba/161470.png,1448,12,train,25
4594,161540.png,/nas-ctm01/datasets/public/celeba/161540.png,6355,118,train,30
4595,161546.png,/nas-ctm01/datasets/public/celeba/161546.png,9206,180,val,30
4596,161561.png,/nas-ctm01/datasets/public/celeba/161561.png,5382,87,train,29
4597,161573.png,/nas-ctm01/datasets/public/celeba/161573.png,2245,32,train,30
4598,161612.png,/nas-ctm01/datasets/public/celeba/161612.png,534,2,train,30
4599,161631.png,/nas-ctm01/datasets/public/celeba/161631.png,7151,140,val,29
4600,161708.png,/nas-ctm01/datasets/public/celeba/161708.png,4808,73,val,30
4601,161731.png,/nas-ctm01/datasets/public/celeba/161731.png,3896,54,train,29
4602,161744.png,/nas-ctm01/datasets/public/celeba/161744.png,2225,30,train,30
4603,161750.png,/nas-ctm01/datasets/public/celeba/161750.png,7923,151,train,27
4604,161783.png,/nas-ctm01/datasets/public/celeba/161783.png,6876,132,train,30
4605,161825.png,/nas-ctm01/datasets/public/celeba/161825.png,8702,164,train,30
4606,161826.png,/nas-ctm01/datasets/public/celeba/161826.png,2158,27,train,29
4607,161851.png,/nas-ctm01/datasets/public/celeba/161851.png,6682,124,train,28
4608,161866.png,/nas-ctm01/datasets/public/celeba/161866.png,6876,132,train,30
4609,161867.png,/nas-ctm01/datasets/public/celeba/161867.png,1422,11,test,30
4610,161961.png,/nas-ctm01/datasets/public/celeba/161961.png,2805,40,train,30
4611,161968.png,/nas-ctm01/datasets/public/celeba/161968.png,8112,152,train,30
4612,162064.png,/nas-ctm01/datasets/public/celeba/162064.png,534,2,test,30
4613,162114.png,/nas-ctm01/datasets/public/celeba/162114.png,5747,98,train,30
4614,162137.png,/nas-ctm01/datasets/public/celeba/162137.png,2055,24,train,30
4615,162141.png,/nas-ctm01/datasets/public/celeba/162141.png,6365,119,train,30
4616,162143.png,/nas-ctm01/datasets/public/celeba/162143.png,5341,85,train,30
4617,162149.png,/nas-ctm01/datasets/public/celeba/162149.png,6483,123,train,30
4618,162183.png,/nas-ctm01/datasets/public/celeba/162183.png,6877,133,train,26
4619,162219.png,/nas-ctm01/datasets/public/celeba/162219.png,2643,38,train,29
4620,162228.png,/nas-ctm01/datasets/public/celeba/162228.png,6079,108,train,30
4621,162277.png,/nas-ctm01/datasets/public/celeba/162277.png,6876,132,train,30
4622,162289.png,/nas-ctm01/datasets/public/celeba/162289.png,3024,45,train,28
4623,162312.png,/nas-ctm01/datasets/public/celeba/162312.png,2318,35,train,30
4624,162329.png,/nas-ctm01/datasets/public/celeba/162329.png,6876,132,val,30
4625,162357.png,/nas-ctm01/datasets/public/celeba/162357.png,6164,112,train,29
4626,162363.png,/nas-ctm01/datasets/public/celeba/162363.png,2318,35,val,30
4627,162431.png,/nas-ctm01/datasets/public/celeba/162431.png,10000,191,train,30
4628,162438.png,/nas-ctm01/datasets/public/celeba/162438.png,7195,142,train,30
4629,162491.png,/nas-ctm01/datasets/public/celeba/162491.png,2015,23,train,30
4630,162531.png,/nas-ctm01/datasets/public/celeba/162531.png,8783,167,train,30
4631,162574.png,/nas-ctm01/datasets/public/celeba/162574.png,10060,192,train,29
4632,162600.png,/nas-ctm01/datasets/public/celeba/162600.png,5911,103,train,29
4633,162626.png,/nas-ctm01/datasets/public/celeba/162626.png,8702,164,train,30
4634,162652.png,/nas-ctm01/datasets/public/celeba/162652.png,2261,33,train,30
4635,162696.png,/nas-ctm01/datasets/public/celeba/162696.png,4268,59,train,30
4636,162708.png,/nas-ctm01/datasets/public/celeba/162708.png,10060,192,train,29
4637,162753.png,/nas-ctm01/datasets/public/celeba/162753.png,1422,11,train,30
4638,162777.png,/nas-ctm01/datasets/public/celeba/162777.png,4441,65,test,29
4639,162781.png,/nas-ctm01/datasets/public/celeba/162781.png,953,5,train,29
4640,162812.png,/nas-ctm01/datasets/public/celeba/162812.png,3901,55,train,29
4641,162837.png,/nas-ctm01/datasets/public/celeba/162837.png,4441,65,train,29
4642,162873.png,/nas-ctm01/datasets/public/celeba/162873.png,2762,39,val,30
4643,162888.png,/nas-ctm01/datasets/public/celeba/162888.png,2122,26,test,30
4644,162946.png,/nas-ctm01/datasets/public/celeba/162946.png,4460,66,train,27
4645,162998.png,/nas-ctm01/datasets/public/celeba/162998.png,2546,37,val,25
4646,163125.png,/nas-ctm01/datasets/public/celeba/163125.png,3901,55,train,29
4647,163194.png,/nas-ctm01/datasets/public/celeba/163194.png,2122,26,train,30
4648,163196.png,/nas-ctm01/datasets/public/celeba/163196.png,1582,15,train,30
4649,163201.png,/nas-ctm01/datasets/public/celeba/163201.png,4077,57,train,28
4650,163247.png,/nas-ctm01/datasets/public/celeba/163247.png,3901,55,val,29
4651,163262.png,/nas-ctm01/datasets/public/celeba/163262.png,4474,67,train,29
4652,163270.png,/nas-ctm01/datasets/public/celeba/163270.png,3901,55,val,29
4653,163372.png,/nas-ctm01/datasets/public/celeba/163372.png,1642,17,train,30
4654,163376.png,/nas-ctm01/datasets/public/celeba/163376.png,1642,17,train,30
4655,163454.png,/nas-ctm01/datasets/public/celeba/163454.png,2546,37,train,25
4656,163563.png,/nas-ctm01/datasets/public/celeba/163563.png,1582,15,train,30
4657,163641.png,/nas-ctm01/datasets/public/celeba/163641.png,953,5,train,29
4658,163667.png,/nas-ctm01/datasets/public/celeba/163667.png,2180,29,train,30
4659,163712.png,/nas-ctm01/datasets/public/celeba/163712.png,1642,17,train,30
4660,163725.png,/nas-ctm01/datasets/public/celeba/163725.png,2167,28,test,28
4661,163844.png,/nas-ctm01/datasets/public/celeba/163844.png,2122,26,train,30
4662,163866.png,/nas-ctm01/datasets/public/celeba/163866.png,2180,29,train,30
4663,163886.png,/nas-ctm01/datasets/public/celeba/163886.png,2762,39,train,30
4664,163890.png,/nas-ctm01/datasets/public/celeba/163890.png,2167,28,train,28
4665,163990.png,/nas-ctm01/datasets/public/celeba/163990.png,2762,39,train,30
4666,163991.png,/nas-ctm01/datasets/public/celeba/163991.png,2122,26,test,30
4667,164113.png,/nas-ctm01/datasets/public/celeba/164113.png,4423,63,train,29
4668,164184.png,/nas-ctm01/datasets/public/celeba/164184.png,953,5,train,29
4669,164245.png,/nas-ctm01/datasets/public/celeba/164245.png,2762,39,train,30
4670,164288.png,/nas-ctm01/datasets/public/celeba/164288.png,3111,47,train,30
4671,164294.png,/nas-ctm01/datasets/public/celeba/164294.png,1642,17,train,30
4672,164309.png,/nas-ctm01/datasets/public/celeba/164309.png,3111,47,test,30
4673,164340.png,/nas-ctm01/datasets/public/celeba/164340.png,3111,47,test,30
4674,164342.png,/nas-ctm01/datasets/public/celeba/164342.png,3901,55,train,29
4675,164526.png,/nas-ctm01/datasets/public/celeba/164526.png,2167,28,train,28
4676,164592.png,/nas-ctm01/datasets/public/celeba/164592.png,2180,29,train,30
4677,164694.png,/nas-ctm01/datasets/public/celeba/164694.png,2167,28,train,28
4678,164718.png,/nas-ctm01/datasets/public/celeba/164718.png,4474,67,train,29
4679,164751.png,/nas-ctm01/datasets/public/celeba/164751.png,1642,17,train,30
4680,164759.png,/nas-ctm01/datasets/public/celeba/164759.png,2762,39,test,30
4681,164788.png,/nas-ctm01/datasets/public/celeba/164788.png,953,5,train,29
4682,164790.png,/nas-ctm01/datasets/public/celeba/164790.png,4372,62,train,30
4683,164873.png,/nas-ctm01/datasets/public/celeba/164873.png,4423,63,train,29
4684,164938.png,/nas-ctm01/datasets/public/celeba/164938.png,3901,55,train,29
4685,164975.png,/nas-ctm01/datasets/public/celeba/164975.png,2762,39,train,30
4686,165076.png,/nas-ctm01/datasets/public/celeba/165076.png,4423,63,train,29
4687,165168.png,/nas-ctm01/datasets/public/celeba/165168.png,4441,65,train,29
4688,165242.png,/nas-ctm01/datasets/public/celeba/165242.png,2122,26,val,30
4689,165287.png,/nas-ctm01/datasets/public/celeba/165287.png,4077,57,val,28
4690,165373.png,/nas-ctm01/datasets/public/celeba/165373.png,3111,47,val,30
4691,165385.png,/nas-ctm01/datasets/public/celeba/165385.png,3901,55,train,29
4692,165389.png,/nas-ctm01/datasets/public/celeba/165389.png,2762,39,train,30
4693,165466.png,/nas-ctm01/datasets/public/celeba/165466.png,2762,39,train,30
4694,165485.png,/nas-ctm01/datasets/public/celeba/165485.png,4474,67,train,29
4695,165542.png,/nas-ctm01/datasets/public/celeba/165542.png,3111,47,val,30
4696,165543.png,/nas-ctm01/datasets/public/celeba/165543.png,4441,65,train,29
4697,165563.png,/nas-ctm01/datasets/public/celeba/165563.png,3901,55,train,29
4698,165577.png,/nas-ctm01/datasets/public/celeba/165577.png,2122,26,train,30
4699,165629.png,/nas-ctm01/datasets/public/celeba/165629.png,2122,26,train,30
4700,165641.png,/nas-ctm01/datasets/public/celeba/165641.png,4372,62,train,30
4701,165658.png,/nas-ctm01/datasets/public/celeba/165658.png,4372,62,train,30
4702,165707.png,/nas-ctm01/datasets/public/celeba/165707.png,3111,47,test,30
4703,165740.png,/nas-ctm01/datasets/public/celeba/165740.png,4441,65,train,29
4704,165773.png,/nas-ctm01/datasets/public/celeba/165773.png,2180,29,train,30
4705,165933.png,/nas-ctm01/datasets/public/celeba/165933.png,4460,66,test,27
4706,165956.png,/nas-ctm01/datasets/public/celeba/165956.png,4372,62,val,30
4707,165986.png,/nas-ctm01/datasets/public/celeba/165986.png,4441,65,train,29
4708,165995.png,/nas-ctm01/datasets/public/celeba/165995.png,2762,39,test,30
4709,166058.png,/nas-ctm01/datasets/public/celeba/166058.png,4460,66,test,27
4710,166089.png,/nas-ctm01/datasets/public/celeba/166089.png,2180,29,train,30
4711,166102.png,/nas-ctm01/datasets/public/celeba/166102.png,953,5,test,29
4712,166202.png,/nas-ctm01/datasets/public/celeba/166202.png,3111,47,train,30
4713,166207.png,/nas-ctm01/datasets/public/celeba/166207.png,2762,39,train,30
4714,166217.png,/nas-ctm01/datasets/public/celeba/166217.png,3901,55,train,29
4715,166287.png,/nas-ctm01/datasets/public/celeba/166287.png,3111,47,train,30
4716,166303.png,/nas-ctm01/datasets/public/celeba/166303.png,4474,67,train,29
4717,166304.png,/nas-ctm01/datasets/public/celeba/166304.png,4372,62,test,30
4718,166363.png,/nas-ctm01/datasets/public/celeba/166363.png,4077,57,train,28
4719,166376.png,/nas-ctm01/datasets/public/celeba/166376.png,4474,67,train,29
4720,166421.png,/nas-ctm01/datasets/public/celeba/166421.png,2762,39,train,30
