row_index_in_train_npy,embedding_index_original_dataset,smiling_probability,smiling_percentage,smiling_prediction,filename,image_path
56374,33826,0.97842020,97.8420,1,33826.png,/nas-ctm01/datasets/public/ffhq256/33826.png
56375,39617,0.07212307,7.2123,0,39617.png,/nas-ctm01/datasets/public/ffhq256/39617.png
56376,21612,0.97589499,97.5895,1,21612.png,/nas-ctm01/datasets/public/ffhq256/21612.png
56377,66772,0.98446542,98.4465,1,66772.png,/nas-ctm01/datasets/public/ffhq256/66772.png
56378,58023,0.08826647,8.8266,0,58023.png,/nas-ctm01/datasets/public/ffhq256/58023.png
56379,63216,0.97987068,97.9871,1,63216.png,/nas-ctm01/datasets/public/ffhq256/63216.png
56380,26483,0.05509802,5.5098,0,26483.png,/nas-ctm01/datasets/public/ffhq256/26483.png
56381,53379,0.04091591,4.0916,0,53379.png,/nas-ctm01/datasets/public/ffhq256/53379.png
56382,1816,0.22900838,22.9008,0,01816.png,/nas-ctm01/datasets/public/ffhq256/01816.png
56383,14497,0.00473752,0.4738,0,14497.png,/nas-ctm01/datasets/public/ffhq256/14497.png
56384,31969,0.97219419,97.2194,1,31969.png,/nas-ctm01/datasets/public/ffhq256/31969.png
56385,48205,0.48404494,48.4045,0,48205.png,/nas-ctm01/datasets/public/ffhq256/48205.png
56386,68044,0.23000586,23.0006,0,68044.png,/nas-ctm01/datasets/public/ffhq256/68044.png
56387,44651,0.81592929,81.5929,1,44651.png,/nas-ctm01/datasets/public/ffhq256/44651.png
56388,61618,0.69511777,69.5118,1,61618.png,/nas-ctm01/datasets/public/ffhq256/61618.png
56389,69318,0.01841677,1.8417,0,69318.png,/nas-ctm01/datasets/public/ffhq256/69318.png
56390,30763,0.47505325,47.5053,0,30763.png,/nas-ctm01/datasets/public/ffhq256/30763.png
56391,36234,0.99633634,99.6336,1,36234.png,/nas-ctm01/datasets/public/ffhq256/36234.png
56392,68094,0.94310331,94.3103,1,68094.png,/nas-ctm01/datasets/public/ffhq256/68094.png
56393,29323,0.94425547,94.4255,1,29323.png,/nas-ctm01/datasets/public/ffhq256/29323.png
56394,39161,0.94648343,94.6483,1,39161.png,/nas-ctm01/datasets/public/ffhq256/39161.png
56395,27195,0.54961497,54.9615,1,27195.png,/nas-ctm01/datasets/public/ffhq256/27195.png
56396,37888,0.34828427,34.8284,0,37888.png,/nas-ctm01/datasets/public/ffhq256/37888.png
56397,50886,0.53504431,53.5044,1,50886.png,/nas-ctm01/datasets/public/ffhq256/50886.png
56398,26415,0.79249316,79.2493,1,26415.png,/nas-ctm01/datasets/public/ffhq256/26415.png
56399,49444,0.86023098,86.0231,1,49444.png,/nas-ctm01/datasets/public/ffhq256/49444.png
56400,5239,0.02538911,2.5389,0,05239.png,/nas-ctm01/datasets/public/ffhq256/05239.png
56401,24673,0.99546200,99.5462,1,24673.png,/nas-ctm01/datasets/public/ffhq256/24673.png
56402,35272,0.93512070,93.5121,1,35272.png,/nas-ctm01/datasets/public/ffhq256/35272.png
56403,21516,0.17011082,17.0111,0,21516.png,/nas-ctm01/datasets/public/ffhq256/21516.png
56404,43139,0.70347166,70.3472,1,43139.png,/nas-ctm01/datasets/public/ffhq256/43139.png
56405,44132,0.99409711,99.4097,1,44132.png,/nas-ctm01/datasets/public/ffhq256/44132.png
56406,40159,0.36474973,36.4750,0,40159.png,/nas-ctm01/datasets/public/ffhq256/40159.png
56407,60014,0.97821164,97.8212,1,60014.png,/nas-ctm01/datasets/public/ffhq256/60014.png
56408,41722,0.98858184,98.8582,1,41722.png,/nas-ctm01/datasets/public/ffhq256/41722.png
56409,61547,0.41159907,41.1599,0,61547.png,/nas-ctm01/datasets/public/ffhq256/61547.png
56410,49262,0.09082575,9.0826,0,49262.png,/nas-ctm01/datasets/public/ffhq256/49262.png
56411,27018,0.93942481,93.9425,1,27018.png,/nas-ctm01/datasets/public/ffhq256/27018.png
56412,25230,0.07016012,7.0160,0,25230.png,/nas-ctm01/datasets/public/ffhq256/25230.png
56413,31194,0.12020263,12.0203,0,31194.png,/nas-ctm01/datasets/public/ffhq256/31194.png
56414,34185,0.02437435,2.4374,0,34185.png,/nas-ctm01/datasets/public/ffhq256/34185.png
56415,15186,0.65716308,65.7163,1,15186.png,/nas-ctm01/datasets/public/ffhq256/15186.png
56416,43714,0.71284646,71.2846,1,43714.png,/nas-ctm01/datasets/public/ffhq256/43714.png
56417,44159,0.99907875,99.9079,1,44159.png,/nas-ctm01/datasets/public/ffhq256/44159.png
56418,10858,0.99905390,99.9054,1,10858.png,/nas-ctm01/datasets/public/ffhq256/10858.png
56419,21282,0.90196741,90.1967,1,21282.png,/nas-ctm01/datasets/public/ffhq256/21282.png
56420,36845,0.57494277,57.4943,1,36845.png,/nas-ctm01/datasets/public/ffhq256/36845.png
56421,21740,0.01665691,1.6657,0,21740.png,/nas-ctm01/datasets/public/ffhq256/21740.png
56422,60597,0.99831581,99.8316,1,60597.png,/nas-ctm01/datasets/public/ffhq256/60597.png
56423,63343,0.93523949,93.5239,1,63343.png,/nas-ctm01/datasets/public/ffhq256/63343.png
56424,39328,0.87344122,87.3441,1,39328.png,/nas-ctm01/datasets/public/ffhq256/39328.png
56425,24028,0.99332243,99.3322,1,24028.png,/nas-ctm01/datasets/public/ffhq256/24028.png
56426,52501,0.92013019,92.0130,1,52501.png,/nas-ctm01/datasets/public/ffhq256/52501.png
56427,12521,0.01202432,1.2024,0,12521.png,/nas-ctm01/datasets/public/ffhq256/12521.png
56428,43118,0.40122122,40.1221,0,43118.png,/nas-ctm01/datasets/public/ffhq256/43118.png
56429,8437,0.92531157,92.5312,1,08437.png,/nas-ctm01/datasets/public/ffhq256/08437.png
56430,14610,0.96092522,96.0925,1,14610.png,/nas-ctm01/datasets/public/ffhq256/14610.png
56431,54215,0.12569477,12.5695,0,54215.png,/nas-ctm01/datasets/public/ffhq256/54215.png
56432,55193,0.09269845,9.2698,0,55193.png,/nas-ctm01/datasets/public/ffhq256/55193.png
56433,60251,0.91346920,91.3469,1,60251.png,/nas-ctm01/datasets/public/ffhq256/60251.png
56434,59537,0.97851151,97.8512,1,59537.png,/nas-ctm01/datasets/public/ffhq256/59537.png
56435,16479,0.16901635,16.9016,0,16479.png,/nas-ctm01/datasets/public/ffhq256/16479.png
56436,69348,0.01985351,1.9854,0,69348.png,/nas-ctm01/datasets/public/ffhq256/69348.png
56437,22075,0.99327928,99.3279,1,22075.png,/nas-ctm01/datasets/public/ffhq256/22075.png
56438,2611,0.59110498,59.1105,1,02611.png,/nas-ctm01/datasets/public/ffhq256/02611.png
56439,24795,0.99962211,99.9622,1,24795.png,/nas-ctm01/datasets/public/ffhq256/24795.png
56440,29802,0.68948376,68.9484,1,29802.png,/nas-ctm01/datasets/public/ffhq256/29802.png
56441,36923,0.09424553,9.4246,0,36923.png,/nas-ctm01/datasets/public/ffhq256/36923.png
56442,45440,0.36329961,36.3300,0,45440.png,/nas-ctm01/datasets/public/ffhq256/45440.png
56443,23804,0.99905902,99.9059,1,23804.png,/nas-ctm01/datasets/public/ffhq256/23804.png
56444,55796,0.01016325,1.0163,0,55796.png,/nas-ctm01/datasets/public/ffhq256/55796.png
56445,27676,0.90490317,90.4903,1,27676.png,/nas-ctm01/datasets/public/ffhq256/27676.png
56446,62488,0.48476422,48.4764,0,62488.png,/nas-ctm01/datasets/public/ffhq256/62488.png
56447,43417,0.09938467,9.9385,0,43417.png,/nas-ctm01/datasets/public/ffhq256/43417.png
56448,27109,0.86204123,86.2041,1,27109.png,/nas-ctm01/datasets/public/ffhq256/27109.png
56449,5703,0.02898445,2.8984,0,05703.png,/nas-ctm01/datasets/public/ffhq256/05703.png
56450,24509,0.86042404,86.0424,1,24509.png,/nas-ctm01/datasets/public/ffhq256/24509.png
56451,69699,0.39909354,39.9094,0,69699.png,/nas-ctm01/datasets/public/ffhq256/69699.png
56452,58612,0.14250340,14.2503,0,58612.png,/nas-ctm01/datasets/public/ffhq256/58612.png
56453,10164,0.03686707,3.6867,0,10164.png,/nas-ctm01/datasets/public/ffhq256/10164.png
56454,21300,0.99229008,99.2290,1,21300.png,/nas-ctm01/datasets/public/ffhq256/21300.png
56455,23126,0.42611828,42.6118,0,23126.png,/nas-ctm01/datasets/public/ffhq256/23126.png
56456,69654,0.94115990,94.1160,1,69654.png,/nas-ctm01/datasets/public/ffhq256/69654.png
56457,8851,0.99601233,99.6012,1,08851.png,/nas-ctm01/datasets/public/ffhq256/08851.png
56458,59079,0.76111311,76.1113,1,59079.png,/nas-ctm01/datasets/public/ffhq256/59079.png
56459,31736,0.83929235,83.9292,1,31736.png,/nas-ctm01/datasets/public/ffhq256/31736.png
56460,4791,0.61148989,61.1490,1,04791.png,/nas-ctm01/datasets/public/ffhq256/04791.png
56461,20584,0.00110843,0.1108,0,20584.png,/nas-ctm01/datasets/public/ffhq256/20584.png
56462,26490,0.99907792,99.9078,1,26490.png,/nas-ctm01/datasets/public/ffhq256/26490.png
56463,45454,0.79202276,79.2023,1,45454.png,/nas-ctm01/datasets/public/ffhq256/45454.png
56464,24469,0.92480230,92.4802,1,24469.png,/nas-ctm01/datasets/public/ffhq256/24469.png
56465,319,0.40821514,40.8215,0,00319.png,/nas-ctm01/datasets/public/ffhq256/00319.png
56466,9432,0.37955388,37.9554,0,09432.png,/nas-ctm01/datasets/public/ffhq256/09432.png
56467,60266,0.90041399,90.0414,1,60266.png,/nas-ctm01/datasets/public/ffhq256/60266.png
56468,10567,0.86843812,86.8438,1,10567.png,/nas-ctm01/datasets/public/ffhq256/10567.png
56469,27913,0.00294676,0.2947,0,27913.png,/nas-ctm01/datasets/public/ffhq256/27913.png
56470,48157,0.58046836,58.0468,1,48157.png,/nas-ctm01/datasets/public/ffhq256/48157.png
56471,46870,0.09556039,9.5560,0,46870.png,/nas-ctm01/datasets/public/ffhq256/46870.png
56472,5913,0.96808249,96.8082,1,05913.png,/nas-ctm01/datasets/public/ffhq256/05913.png
56473,63007,0.75438982,75.4390,1,63007.png,/nas-ctm01/datasets/public/ffhq256/63007.png
56474,68175,0.98187053,98.1871,1,68175.png,/nas-ctm01/datasets/public/ffhq256/68175.png
56475,55065,0.00374954,0.3750,0,55065.png,/nas-ctm01/datasets/public/ffhq256/55065.png
56476,54766,0.68530345,68.5303,1,54766.png,/nas-ctm01/datasets/public/ffhq256/54766.png
56477,59334,0.02522666,2.5227,0,59334.png,/nas-ctm01/datasets/public/ffhq256/59334.png
56478,7232,0.01045905,1.0459,0,07232.png,/nas-ctm01/datasets/public/ffhq256/07232.png
56479,54645,0.02239487,2.2395,0,54645.png,/nas-ctm01/datasets/public/ffhq256/54645.png
56480,30216,0.01984442,1.9844,0,30216.png,/nas-ctm01/datasets/public/ffhq256/30216.png
56481,25792,0.57409942,57.4099,1,25792.png,/nas-ctm01/datasets/public/ffhq256/25792.png
56482,51364,0.00351901,0.3519,0,51364.png,/nas-ctm01/datasets/public/ffhq256/51364.png
56483,49482,0.01675286,1.6753,0,49482.png,/nas-ctm01/datasets/public/ffhq256/49482.png
56484,42746,0.00644456,0.6445,0,42746.png,/nas-ctm01/datasets/public/ffhq256/42746.png
56485,9004,0.01085973,1.0860,0,09004.png,/nas-ctm01/datasets/public/ffhq256/09004.png
56486,10170,0.99821115,99.8211,1,10170.png,/nas-ctm01/datasets/public/ffhq256/10170.png
56487,52268,0.04778677,4.7787,0,52268.png,/nas-ctm01/datasets/public/ffhq256/52268.png
56488,5790,0.99844956,99.8450,1,05790.png,/nas-ctm01/datasets/public/ffhq256/05790.png
56489,32599,0.04750601,4.7506,0,32599.png,/nas-ctm01/datasets/public/ffhq256/32599.png
56490,52483,0.99549258,99.5493,1,52483.png,/nas-ctm01/datasets/public/ffhq256/52483.png
56491,16997,0.72435188,72.4352,1,16997.png,/nas-ctm01/datasets/public/ffhq256/16997.png
56492,69869,0.20342186,20.3422,0,69869.png,/nas-ctm01/datasets/public/ffhq256/69869.png
56493,56731,0.99392962,99.3930,1,56731.png,/nas-ctm01/datasets/public/ffhq256/56731.png
56494,63435,0.93224663,93.2247,1,63435.png,/nas-ctm01/datasets/public/ffhq256/63435.png
56495,20738,0.97798836,97.7988,1,20738.png,/nas-ctm01/datasets/public/ffhq256/20738.png
56496,5806,0.11342072,11.3421,0,05806.png,/nas-ctm01/datasets/public/ffhq256/05806.png
56497,6158,0.92699718,92.6997,1,06158.png,/nas-ctm01/datasets/public/ffhq256/06158.png
56498,1860,0.92804861,92.8049,1,01860.png,/nas-ctm01/datasets/public/ffhq256/01860.png
56499,48744,0.98836833,98.8368,1,48744.png,/nas-ctm01/datasets/public/ffhq256/48744.png
56500,52328,0.02488759,2.4888,0,52328.png,/nas-ctm01/datasets/public/ffhq256/52328.png
56501,27425,0.01022074,1.0221,0,27425.png,/nas-ctm01/datasets/public/ffhq256/27425.png
56502,41366,0.26548710,26.5487,0,41366.png,/nas-ctm01/datasets/public/ffhq256/41366.png
56503,5430,0.49283513,49.2835,0,05430.png,/nas-ctm01/datasets/public/ffhq256/05430.png
56504,10302,0.92381114,92.3811,1,10302.png,/nas-ctm01/datasets/public/ffhq256/10302.png
56505,63635,0.12139303,12.1393,0,63635.png,/nas-ctm01/datasets/public/ffhq256/63635.png
56506,59464,0.05483153,5.4832,0,59464.png,/nas-ctm01/datasets/public/ffhq256/59464.png
56507,57901,0.03256283,3.2563,0,57901.png,/nas-ctm01/datasets/public/ffhq256/57901.png
56508,19043,0.00787030,0.7870,0,19043.png,/nas-ctm01/datasets/public/ffhq256/19043.png
56509,23880,0.51304728,51.3047,1,23880.png,/nas-ctm01/datasets/public/ffhq256/23880.png
56510,66662,0.30662766,30.6628,0,66662.png,/nas-ctm01/datasets/public/ffhq256/66662.png
56511,64955,0.98487628,98.4876,1,64955.png,/nas-ctm01/datasets/public/ffhq256/64955.png
56512,18643,0.99134845,99.1348,1,18643.png,/nas-ctm01/datasets/public/ffhq256/18643.png
56513,3464,0.97652912,97.6529,1,03464.png,/nas-ctm01/datasets/public/ffhq256/03464.png
56514,69245,0.50478351,50.4784,1,69245.png,/nas-ctm01/datasets/public/ffhq256/69245.png
56515,47723,0.96075207,96.0752,1,47723.png,/nas-ctm01/datasets/public/ffhq256/47723.png
56516,67933,0.00104542,0.1045,0,67933.png,/nas-ctm01/datasets/public/ffhq256/67933.png
56517,69843,0.17904863,17.9049,0,69843.png,/nas-ctm01/datasets/public/ffhq256/69843.png
56518,30868,0.16764131,16.7641,0,30868.png,/nas-ctm01/datasets/public/ffhq256/30868.png
56519,12529,0.15060776,15.0608,0,12529.png,/nas-ctm01/datasets/public/ffhq256/12529.png
56520,40642,0.96643871,96.6439,1,40642.png,/nas-ctm01/datasets/public/ffhq256/40642.png
56521,38893,0.39995557,39.9956,0,38893.png,/nas-ctm01/datasets/public/ffhq256/38893.png
56522,60982,0.01853606,1.8536,0,60982.png,/nas-ctm01/datasets/public/ffhq256/60982.png
56523,50430,0.99871624,99.8716,1,50430.png,/nas-ctm01/datasets/public/ffhq256/50430.png
56524,7043,0.97471493,97.4715,1,07043.png,/nas-ctm01/datasets/public/ffhq256/07043.png
56525,65010,0.36760759,36.7608,0,65010.png,/nas-ctm01/datasets/public/ffhq256/65010.png
56526,34293,0.97933024,97.9330,1,34293.png,/nas-ctm01/datasets/public/ffhq256/34293.png
56527,13864,0.98521161,98.5212,1,13864.png,/nas-ctm01/datasets/public/ffhq256/13864.png
56528,59697,0.10879529,10.8795,0,59697.png,/nas-ctm01/datasets/public/ffhq256/59697.png
56529,23259,0.09365477,9.3655,0,23259.png,/nas-ctm01/datasets/public/ffhq256/23259.png
56530,47358,0.08856136,8.8561,0,47358.png,/nas-ctm01/datasets/public/ffhq256/47358.png
56531,43978,0.99024886,99.0249,1,43978.png,/nas-ctm01/datasets/public/ffhq256/43978.png
56532,27268,0.01857075,1.8571,0,27268.png,/nas-ctm01/datasets/public/ffhq256/27268.png
56533,69641,0.02849085,2.8491,0,69641.png,/nas-ctm01/datasets/public/ffhq256/69641.png
56534,6057,0.06773771,6.7738,0,06057.png,/nas-ctm01/datasets/public/ffhq256/06057.png
56535,36724,0.87616920,87.6169,1,36724.png,/nas-ctm01/datasets/public/ffhq256/36724.png
56536,45702,0.00284382,0.2844,0,45702.png,/nas-ctm01/datasets/public/ffhq256/45702.png
56537,7210,0.93110418,93.1104,1,07210.png,/nas-ctm01/datasets/public/ffhq256/07210.png
56538,23402,0.08344553,8.3446,0,23402.png,/nas-ctm01/datasets/public/ffhq256/23402.png
56539,28467,0.01555436,1.5554,0,28467.png,/nas-ctm01/datasets/public/ffhq256/28467.png
56540,64354,0.96639776,96.6398,1,64354.png,/nas-ctm01/datasets/public/ffhq256/64354.png
56541,22072,0.97717297,97.7173,1,22072.png,/nas-ctm01/datasets/public/ffhq256/22072.png
56542,12468,0.97927535,97.9275,1,12468.png,/nas-ctm01/datasets/public/ffhq256/12468.png
56543,10184,0.13027102,13.0271,0,10184.png,/nas-ctm01/datasets/public/ffhq256/10184.png
56544,58154,0.26665562,26.6656,0,58154.png,/nas-ctm01/datasets/public/ffhq256/58154.png
56545,51,0.00732067,0.7321,0,00051.png,/nas-ctm01/datasets/public/ffhq256/00051.png
56546,49244,0.02298333,2.2983,0,49244.png,/nas-ctm01/datasets/public/ffhq256/49244.png
56547,13782,0.99697208,99.6972,1,13782.png,/nas-ctm01/datasets/public/ffhq256/13782.png
56548,57370,0.97333658,97.3337,1,57370.png,/nas-ctm01/datasets/public/ffhq256/57370.png
56549,42691,0.99748707,99.7487,1,42691.png,/nas-ctm01/datasets/public/ffhq256/42691.png
56550,6718,0.22636560,22.6366,0,06718.png,/nas-ctm01/datasets/public/ffhq256/06718.png
56551,37097,0.17095447,17.0954,0,37097.png,/nas-ctm01/datasets/public/ffhq256/37097.png
56552,57613,0.01753479,1.7535,0,57613.png,/nas-ctm01/datasets/public/ffhq256/57613.png
56553,60413,0.06034738,6.0347,0,60413.png,/nas-ctm01/datasets/public/ffhq256/60413.png
56554,7147,0.99937242,99.9372,1,07147.png,/nas-ctm01/datasets/public/ffhq256/07147.png
56555,10537,0.47137657,47.1377,0,10537.png,/nas-ctm01/datasets/public/ffhq256/10537.png
56556,44045,0.28811297,28.8113,0,44045.png,/nas-ctm01/datasets/public/ffhq256/44045.png
56557,10510,0.97551185,97.5512,1,10510.png,/nas-ctm01/datasets/public/ffhq256/10510.png
56558,7444,0.00980764,0.9808,0,07444.png,/nas-ctm01/datasets/public/ffhq256/07444.png
56559,28208,0.86977613,86.9776,1,28208.png,/nas-ctm01/datasets/public/ffhq256/28208.png
56560,63683,0.00398165,0.3982,0,63683.png,/nas-ctm01/datasets/public/ffhq256/63683.png
56561,8554,0.03483778,3.4838,0,08554.png,/nas-ctm01/datasets/public/ffhq256/08554.png
56562,10220,0.95912534,95.9125,1,10220.png,/nas-ctm01/datasets/public/ffhq256/10220.png
56563,62650,0.00109554,0.1096,0,62650.png,/nas-ctm01/datasets/public/ffhq256/62650.png
56564,13454,0.98561978,98.5620,1,13454.png,/nas-ctm01/datasets/public/ffhq256/13454.png
56565,3823,0.81501025,81.5010,1,03823.png,/nas-ctm01/datasets/public/ffhq256/03823.png
56566,65257,0.06895523,6.8955,0,65257.png,/nas-ctm01/datasets/public/ffhq256/65257.png
56567,38108,0.91432399,91.4324,1,38108.png,/nas-ctm01/datasets/public/ffhq256/38108.png
56568,23446,0.00396071,0.3961,0,23446.png,/nas-ctm01/datasets/public/ffhq256/23446.png
56569,61657,0.03290403,3.2904,0,61657.png,/nas-ctm01/datasets/public/ffhq256/61657.png
56570,56974,0.23492758,23.4928,0,56974.png,/nas-ctm01/datasets/public/ffhq256/56974.png
56571,60168,0.99755907,99.7559,1,60168.png,/nas-ctm01/datasets/public/ffhq256/60168.png
56572,31269,0.00097428,0.0974,0,31269.png,/nas-ctm01/datasets/public/ffhq256/31269.png
56573,7971,0.99116439,99.1164,1,07971.png,/nas-ctm01/datasets/public/ffhq256/07971.png
56574,62965,0.22221422,22.2214,0,62965.png,/nas-ctm01/datasets/public/ffhq256/62965.png
56575,15447,0.00418446,0.4184,0,15447.png,/nas-ctm01/datasets/public/ffhq256/15447.png
56576,3869,0.13066703,13.0667,0,03869.png,/nas-ctm01/datasets/public/ffhq256/03869.png
56577,55781,0.05708865,5.7089,0,55781.png,/nas-ctm01/datasets/public/ffhq256/55781.png
56578,56004,0.99678707,99.6787,1,56004.png,/nas-ctm01/datasets/public/ffhq256/56004.png
56579,61994,0.98348147,98.3481,1,61994.png,/nas-ctm01/datasets/public/ffhq256/61994.png
56580,26519,0.99453604,99.4536,1,26519.png,/nas-ctm01/datasets/public/ffhq256/26519.png
56581,47968,0.99652773,99.6528,1,47968.png,/nas-ctm01/datasets/public/ffhq256/47968.png
56582,65995,0.99917287,99.9173,1,65995.png,/nas-ctm01/datasets/public/ffhq256/65995.png
56583,35361,0.13802454,13.8025,0,35361.png,/nas-ctm01/datasets/public/ffhq256/35361.png
56584,21827,0.98014003,98.0140,1,21827.png,/nas-ctm01/datasets/public/ffhq256/21827.png
56585,29069,0.62302685,62.3027,1,29069.png,/nas-ctm01/datasets/public/ffhq256/29069.png
56586,20796,0.94457901,94.4579,1,20796.png,/nas-ctm01/datasets/public/ffhq256/20796.png
56587,31323,0.99914575,99.9146,1,31323.png,/nas-ctm01/datasets/public/ffhq256/31323.png
56588,53678,0.99776959,99.7770,1,53678.png,/nas-ctm01/datasets/public/ffhq256/53678.png
56589,8484,0.85934168,85.9342,1,08484.png,/nas-ctm01/datasets/public/ffhq256/08484.png
56590,45480,0.04236956,4.2370,0,45480.png,/nas-ctm01/datasets/public/ffhq256/45480.png
56591,21034,0.04954643,4.9546,0,21034.png,/nas-ctm01/datasets/public/ffhq256/21034.png
56592,43952,0.05776059,5.7761,0,43952.png,/nas-ctm01/datasets/public/ffhq256/43952.png
56593,6050,0.99737537,99.7375,1,06050.png,/nas-ctm01/datasets/public/ffhq256/06050.png
56594,48884,0.20434238,20.4342,0,48884.png,/nas-ctm01/datasets/public/ffhq256/48884.png
56595,40934,0.78362864,78.3629,1,40934.png,/nas-ctm01/datasets/public/ffhq256/40934.png
56596,46104,0.00381955,0.3820,0,46104.png,/nas-ctm01/datasets/public/ffhq256/46104.png
56597,42471,0.94728953,94.7290,1,42471.png,/nas-ctm01/datasets/public/ffhq256/42471.png
56598,51348,0.22433819,22.4338,0,51348.png,/nas-ctm01/datasets/public/ffhq256/51348.png
56599,32670,0.43477312,43.4773,0,32670.png,/nas-ctm01/datasets/public/ffhq256/32670.png
56600,55828,0.00090153,0.0902,0,55828.png,/nas-ctm01/datasets/public/ffhq256/55828.png
56601,14298,0.62362558,62.3626,1,14298.png,/nas-ctm01/datasets/public/ffhq256/14298.png
56602,25544,0.99722123,99.7221,1,25544.png,/nas-ctm01/datasets/public/ffhq256/25544.png
56603,60265,0.79657078,79.6571,1,60265.png,/nas-ctm01/datasets/public/ffhq256/60265.png
56604,9705,0.01801020,1.8010,0,09705.png,/nas-ctm01/datasets/public/ffhq256/09705.png
